id;cidade;area;quartos;banheiro;vagas;andar;animal;mobiliado;condominio;aluguel;taxas;seguro;total;alugado;relacao
429;2;50;1;1;1;2;0;0;393;647;15;9;1064;0;181
430;3;50;1;1;0;0;1;0;250;803;0;12;1065;0;225
431;3;25;1;1;0;8;1;0;277;750;27;11;1065;0;210
432;5;40;1;1;0;1;1;0;0;900;155;12;1067;1;252
433;1;50;2;1;0;0;0;0;0;1050;0;18;1068;1;294
434;5;40;1;1;0;1;1;0;0;1000;56;13;1069;1;280
435;5;40;1;1;0;1;1;0;0;1000;56;13;1069;1;280
436;1;55;2;1;1;7;0;0;160;900;0;12;1072;1;252
437;2;51;1;1;0;1;0;0;368;680;15;9;1072;0;190
438;1;55;2;1;1;8;0;0;160;900;0;12;1072;1;252
439;3;49;1;1;0;1;1;0;250;790;21;12;1073;0;221
440;4;30;1;1;0;3;1;0;300;750;13;10;1073;0;210
441;3;47;1;1;0;20;1;0;280;755;27;12;1074;0;211
442;3;26;1;1;0;1;1;0;250;800;12;12;1074;0;224
443;4;74;2;1;1;1;1;0;100;900;65;12;1077;1;252
444;3;62;1;1;0;3;1;0;150;900;13;14;1077;1;252
445;2;70;2;2;0;5;0;0;0;1000;62;16;1078;1;280
446;5;60;1;2;0;0;1;0;0;1062;1;16;1079;1;297
447;1;70;2;1;2;4;1;0;290;780;0;11;1081;0;218
448;5;40;1;1;0;0;0;0;180;850;41;11;1082;1;238
449;1;21;1;1;0;20;0;0;160;850;60;12;1082;1;238
450;3;60;2;1;1;3;1;0;250;800;22;12;1084;0;224
451;5;40;1;1;0;0;0;0;180;850;41;13;1084;1;238
452;2;50;1;1;1;3;1;0;393;650;33;9;1085;0;182
453;4;50;2;1;0;5;1;0;215;800;62;11;1088;1;224
454;5;40;1;1;0;0;0;0;185;850;41;13;1089;1;238
455;3;58;2;1;0;2;1;0;299;750;30;11;1090;0;210
456;1;50;2;1;1;1;1;0;100;915;63;13;1091;1;256
457;5;80;1;1;4;0;1;0;0;1000;75;16;1091;1;280
458;5;34;1;1;0;2;1;0;305;750;27;10;1092;0;210
459;1;70;2;1;1;0;1;0;0;1000;75;17;1092;1;280
460;3;35;1;1;0;0;1;1;220;850;9;13;1092;1;238
461;1;100;2;1;1;0;1;0;0;1000;75;17;1092;1;280
462;5;25;1;1;0;1;0;0;0;1049;31;14;1094;1;294
463;5;36;2;1;0;0;0;0;0;1080;0;17;1097;1;302
464;5;25;1;1;0;1;0;0;0;1000;84;13;1097;1;280
465;5;20;1;1;0;1;0;0;0;1000;84;13;1097;1;280
466;1;55;2;1;1;4;1;0;176;850;60;12;1098;1;238
467;4;35;1;1;0;3;1;0;310;700;80;10;1100;0;196
468;5;45;1;1;0;0;0;0;0;1050;34;16;1100;1;294
469;5;25;1;1;0;0;0;0;0;1000;84;16;1100;1;280
470;3;60;2;1;0;4;1;0;340;730;20;11;1101;0;204
471;2;44;1;1;0;8;1;1;310;770;12;10;1102;0;216
472;3;28;1;1;0;0;1;0;200;840;50;13;1103;1;235
473;3;46;1;1;0;4;1;0;0;1040;48;16;1104;1;291
474;2;48;2;1;1;4;1;0;243;850;0;11;1104;0;238
475;3;42;2;1;0;2;1;0;280;790;23;12;1105;0;221
476;2;37;1;1;0;4;0;1;335;761;0;10;1106;0;213
477;1;50;2;1;1;5;1;0;230;799;67;11;1107;0;224
478;1;50;1;1;0;0;0;0;0;1050;39;18;1107;1;294
479;3;35;1;1;0;3;1;1;200;880;15;13;1108;1;246
480;3;45;2;1;1;4;1;0;280;750;67;11;1108;0;210
481;1;42;2;1;1;5;1;0;170;900;27;12;1109;1;252
482;2;76;2;1;0;1;1;0;300;700;100;9;1109;0;196
483;3;45;1;1;0;0;0;0;550;550;0;9;1109;0;154
484;1;31;1;1;1;3;0;0;550;460;92;7;1109;0;129
485;2;76;2;1;0;3;1;0;300;700;100;9;1109;0;196
486;2;76;1;2;0;1;1;0;300;700;100;9;1109;0;196
487;2;76;2;1;0;2;1;0;300;700;100;9;1109;0;196
488;5;50;1;1;0;0;0;0;0;1093;0;17;1110;1;306
489;4;39;1;1;0;4;1;0;450;609;44;8;1111;0;171
490;3;30;1;1;0;1;1;1;230;850;18;13;1111;1;238
491;5;40;1;1;0;0;0;0;0;1094;0;17;1111;1;306
492;5;45;1;1;0;0;1;0;0;1050;46;16;1112;1;294
493;1;45;2;1;1;4;1;0;200;850;50;12;1112;1;238
494;1;76;2;1;1;2;0;0;200;900;0;12;1112;1;252
495;1;58;2;1;1;2;1;0;200;900;0;12;1112;1;252
496;5;80;2;1;0;1;0;0;0;1100;0;14;1114;1;308
497;4;50;1;1;1;5;1;0;90;1010;0;14;1114;1;283
498;5;48;1;1;0;0;1;0;0;1100;0;14;1114;1;308
499;5;55;1;1;0;1;1;0;0;1100;0;14;1114;1;308
500;5;60;2;1;1;1;1;0;0;1100;0;14;1114;1;308
501;1;15;1;1;0;3;0;1;0;1100;0;15;1115;1;308
502;1;20;1;1;1;0;1;1;0;1100;0;15;1115;1;308
503;1;15;1;1;0;3;0;1;0;1100;0;15;1115;1;308
504;1;20;1;1;1;0;1;1;0;1100;0;15;1115;1;308
505;1;20;1;1;1;0;1;1;0;1100;0;15;1115;1;308
506;1;15;1;1;0;3;0;1;0;1100;0;15;1115;1;308
507;1;20;1;1;1;0;1;1;0;1100;0;15;1115;1;308
508;5;34;1;1;0;0;1;0;0;1050;50;16;1116;1;294
509;5;35;1;1;0;0;1;0;0;1100;3;14;1117;1;308
510;5;42;1;1;0;0;0;0;0;1100;0;17;1117;1;308
511;5;68;1;1;0;0;0;0;0;1100;0;17;1117;1;308
512;5;60;2;1;0;0;1;0;0;1100;0;17;1117;1;308
513;5;50;1;1;0;0;1;0;0;1100;0;17;1117;1;308
514;3;60;2;1;0;3;1;0;290;770;45;12;1117;0;216
515;3;50;1;1;0;3;1;0;0;1100;0;17;1117;1;308
516;5;50;1;1;1;0;1;0;0;1100;0;17;1117;1;308
517;5;70;1;1;1;0;0;0;0;1100;0;17;1117;1;308
518;5;45;1;1;0;1;0;0;0;1100;0;17;1117;1;308
519;2;55;1;1;1;2;1;0;363;700;45;9;1117;0;196
520;2;55;2;1;1;1;1;0;390;720;0;10;1120;0;202
521;2;47;1;1;1;9;1;0;470;600;43;8;1121;0;168
522;1;40;2;2;1;2;0;0;210;900;0;12;1122;1;252
523;1;29;1;1;0;1;1;0;0;1100;8;15;1123;1;308
524;1;45;1;1;0;1;0;0;0;1100;8;15;1123;1;308
525;1;29;1;1;0;1;0;0;0;1100;8;15;1123;1;308
526;1;29;1;1;0;1;1;0;0;1100;8;15;1123;1;308
527;5;50;1;1;0;0;1;0;0;1050;59;16;1125;1;294
528;4;45;2;1;0;5;1;0;400;700;15;10;1125;0;196
529;3;39;1;1;1;1;0;1;185;900;27;14;1126;1;252
530;5;48;1;1;0;0;0;0;0;1100;9;17;1126;1;308
531;2;56;2;1;1;1;1;0;345;760;11;10;1126;0;213
532;4;72;2;1;1;3;1;0;300;800;15;11;1126;0;224
533;3;62;2;1;0;4;1;0;352;736;28;11;1127;0;206
534;3;44;1;1;0;3;1;0;160;940;13;14;1127;1;263
535;1;48;2;1;1;3;1;0;120;900;96;12;1128;1;252
536;2;120;1;2;1;0;1;0;0;1112;0;17;1129;1;311
537;1;55;2;1;1;1;1;0;200;840;77;12;1129;1;235
538;2;40;1;1;0;8;1;0;380;730;11;10;1131;0;204
539;4;35;1;1;0;3;1;0;320;800;0;11;1131;0;224
540;3;50;1;1;0;0;1;1;0;1100;13;20;1133;1;308
541;3;47;1;1;0;3;1;0;300;800;21;12;1133;0;224
542;2;37;1;1;0;4;0;1;382;742;0;10;1134;0;208
543;1;70;2;1;1;2;1;0;140;950;32;13;1135;1;266
544;2;50;1;1;1;4;1;0;400;700;26;9;1135;0;196
545;3;50;1;1;0;8;1;0;320;780;25;12;1137;0;218
546;1;23;1;1;0;1;0;1;200;900;25;12;1137;1;252
547;1;68;3;2;1;2;1;0;150;900;76;12;1138;1;252
548;3;50;2;1;1;3;1;0;180;946;0;14;1140;1;265
549;1;65;3;1;1;2;1;0;220;850;59;12;1141;1;238
550;3;46;1;1;0;2;1;0;0;1070;56;16;1142;1;300
551;5;100;2;1;0;0;0;0;0;1100;25;17;1142;1;308
552;4;70;2;1;0;2;0;0;150;950;30;13;1143;1;266
553;1;55;2;1;1;3;0;0;200;850;81;12;1143;1;238
554;5;35;1;1;0;0;1;0;0;1100;30;14;1144;1;308
555;5;35;1;1;0;0;1;0;0;1100;30;14;1144;1;308
556;5;35;1;1;0;0;1;0;0;1100;30;14;1144;1;308
557;5;35;1;1;0;0;1;0;0;1100;30;14;1144;1;308
558;2;55;2;1;1;4;1;0;395;700;40;9;1144;0;196
559;5;35;1;1;0;0;1;0;0;1100;30;14;1144;1;308
560;5;35;1;1;0;0;1;0;0;1100;30;14;1144;1;308
561;1;54;2;1;2;2;1;0;114;900;120;12;1146;1;252
562;3;48;2;1;1;2;1;0;300;800;35;12;1147;0;224
563;5;25;1;1;0;1;0;0;0;1050;84;14;1148;1;294
564;5;20;1;1;0;1;0;0;0;1100;35;14;1149;1;308
565;5;45;1;1;0;0;0;0;50;1050;34;16;1150;1;294
566;3;27;1;1;0;2;1;0;100;960;75;15;1150;1;269
567;1;73;3;1;0;1;1;0;200;900;38;12;1150;1;252
568;3;27;1;1;0;2;1;0;100;960;75;15;1150;1;269
569;3;35;1;1;0;1;1;0;100;960;75;15;1150;1;269
570;3;27;1;1;0;2;1;0;100;960;75;15;1150;1;269
571;3;27;1;1;0;1;1;0;100;960;75;15;1150;1;269
572;3;27;1;1;0;2;1;0;100;960;75;15;1150;1;269
573;2;38;1;1;0;3;0;0;376;750;15;10;1151;0;210
574;3;60;2;1;0;1;1;0;114;980;42;15;1151;1;274
575;1;58;1;1;1;0;1;0;0;1100;34;19;1153;1;308
576;3;40;1;1;0;3;1;1;350;750;42;11;1153;0;210
577;3;90;2;1;1;1;1;0;0;1090;50;16;1156;1;305
578;3;48;1;1;0;2;1;0;220;900;22;14;1156;1;252
579;3;39;1;1;1;2;1;1;334;800;11;12;1157;0;224
580;3;59;2;1;0;1;1;0;430;700;17;11;1158;0;196
581;2;34;1;1;0;4;1;0;430;650;70;9;1159;0;182
582;4;64;2;1;0;3;1;0;210;900;38;12;1160;1;252
583;3;65;2;1;0;3;1;0;140;985;21;15;1161;1;276
584;2;50;1;1;0;11;0;0;430;702;20;9;1161;0;197
585;2;20;1;1;0;1;0;0;210;930;9;12;1161;1;260
586;3;70;2;1;0;1;1;0;375;750;26;11;1162;0;210
587;1;50;2;1;1;1;1;0;160;930;60;13;1163;1;260
588;5;50;2;1;0;2;0;0;200;950;0;13;1163;1;266
589;5;50;2;2;0;1;0;0;200;950;0;13;1163;1;266
590;1;62;2;1;1;3;1;0;200;950;0;13;1163;1;266
591;3;52;2;1;0;4;1;0;401;730;21;11;1163;0;204
592;3;40;2;1;1;3;1;0;300;820;32;12;1164;0;230
593;2;48;2;1;1;4;1;0;288;820;45;11;1164;0;230
594;3;54;2;1;1;2;1;0;150;900;100;14;1164;1;252
595;2;55;2;1;1;0;1;0;400;730;24;10;1164;0;204
596;3;44;1;1;0;5;1;0;350;769;35;12;1166;0;215
597;2;52;1;1;1;6;1;0;360;750;46;10;1166;0;210
598;5;40;1;1;0;0;1;0;0;1100;50;17;1167;1;308
599;5;50;2;1;0;0;0;0;50;1100;0;17;1167;1;308
600;2;45;1;1;1;3;1;0;521;600;38;8;1167;0;168
601;2;50;2;1;1;1;1;0;430;680;50;9;1169;0;190
602;3;38;1;1;0;5;1;0;350;770;38;12;1170;0;216
603;5;60;2;1;0;1;1;0;0;1100;56;14;1170;1;308
604;3;77;2;1;0;1;0;0;0;1130;25;17;1172;1;316
605;3;25;1;1;0;4;1;0;200;915;43;14;1172;1;256
606;3;45;2;1;0;2;1;0;74;1040;42;16;1172;1;291
607;1;52;2;1;1;1;1;0;160;1000;0;14;1174;1;280
608;1;70;3;1;1;3;1;0;180;980;0;14;1174;1;274
609;2;50;1;1;0;1;0;0;298;850;15;11;1174;0;238
610;2;110;2;1;1;2;1;0;130;980;52;13;1175;1;274
611;2;75;2;1;1;0;1;0;0;1080;80;17;1177;1;302
612;5;45;1;1;0;0;0;0;0;1160;0;18;1178;1;325
613;5;30;1;1;0;0;1;0;0;1090;75;14;1179;1;305
614;4;20;1;1;0;4;0;0;400;720;50;10;1180;0;202
615;2;46;1;1;1;10;1;0;550;580;43;8;1181;0;162
616;2;74;3;1;1;4;1;0;308;814;49;11;1182;0;228
617;2;45;2;1;1;1;1;0;300;870;0;12;1182;0;244
618;2;53;1;1;1;13;1;0;494;650;34;9;1187;0;182
619;3;40;1;1;0;2;0;0;282;850;43;13;1188;0;238
620;3;47;1;1;1;2;0;0;230;940;5;14;1189;1;263
621;5;47;1;1;0;0;0;0;100;1000;76;13;1189;1;280
622;5;47;1;1;0;4;0;0;100;1000;76;13;1189;1;280
623;3;90;2;1;0;2;1;0;200;950;26;14;1190;1;266
624;3;38;1;1;0;2;1;0;335;800;43;12;1190;0;224
625;1;65;2;1;1;2;0;0;200;908;69;13;1190;1;254
626;5;60;2;1;0;0;1;0;0;1080;94;17;1191;1;302
627;1;50;2;1;1;4;1;0;250;860;69;12;1191;0;241
628;1;50;2;1;2;6;1;0;220;850;109;12;1191;1;238
629;5;60;2;1;0;0;1;0;0;1080;94;17;1191;1;302
630;3;75;2;1;0;3;1;0;260;880;38;13;1191;0;246
631;1;64;2;1;1;2;1;0;252;850;78;12;1192;0;238
632;2;75;3;2;1;2;1;0;280;900;0;12;1192;0;252
633;2;60;2;1;1;3;1;0;345;820;16;11;1192;0;230
634;2;60;2;1;1;3;1;0;345;820;16;11;1192;0;230
635;3;55;2;1;1;2;1;0;300;850;30;13;1193;0;238
636;2;30;1;1;0;2;0;0;70;1100;9;14;1193;1;308
637;2;30;1;1;0;1;0;0;70;1100;9;14;1193;1;308
638;5;70;2;1;1;0;1;0;0;1100;77;17;1194;1;308
639;2;55;1;1;1;0;1;1;0;1100;80;14;1194;1;308
640;1;59;3;1;1;1;1;0;100;1018;63;14;1195;1;285
641;5;35;1;1;0;0;1;0;0;1150;30;15;1195;1;322
642;1;90;4;3;1;2;1;0;150;950;83;13;1196;1;266
643;1;65;3;2;2;2;1;0;180;913;90;13;1196;1;256
644;2;47;2;1;1;4;1;0;260;900;25;12;1197;0;252
645;5;50;2;1;0;0;0;0;0;1100;80;17;1197;1;308
646;3;38;1;1;0;1;1;0;300;850;34;13;1197;0;238
647;5;50;2;2;0;0;0;0;0;1100;80;17;1197;1;308
648;5;60;1;1;1;0;0;0;0;1180;0;18;1198;1;330
649;2;45;2;1;1;3;1;0;312;850;25;11;1198;0;238
650;2;64;2;1;1;0;1;0;441;730;18;10;1199;0;204
651;3;56;2;1;1;2;1;0;350;800;38;12;1200;0;224
652;3;40;1;1;0;7;1;0;180;1000;6;15;1201;1;280
653;5;35;1;1;0;0;0;0;0;1100;84;17;1201;1;308
654;3;47;1;1;0;3;1;0;250;900;38;14;1202;1;252
655;5;48;1;1;0;0;0;0;0;1150;34;18;1202;1;322
656;5;48;1;1;0;0;0;0;0;1150;34;18;1202;1;322
657;3;42;1;1;0;6;0;0;320;850;21;13;1204;0;238
658;3;50;1;1;0;1;1;0;190;990;10;15;1205;1;277
659;3;18;1;1;0;16;1;0;480;700;15;11;1206;0;196
660;1;51;2;1;0;2;1;1;165;1000;27;14;1206;1;280
661;3;30;1;1;0;9;1;0;270;890;34;13;1207;0;249
662;3;44;1;1;0;1;0;0;210;950;33;14;1207;1;266
663;3;40;1;1;0;5;1;1;350;800;46;12;1208;0;224
664;3;67;1;1;0;2;1;0;220;950;25;14;1209;1;266
665;4;30;1;1;0;6;0;0;500;700;0;10;1210;0;196
666;2;55;1;1;1;2;1;0;0;1195;0;16;1211;1;335
667;1;45;2;1;1;3;1;0;286;850;63;12;1211;0;238
668;1;51;3;1;1;2;1;0;170;1000;27;14;1211;1;280
669;1;45;2;1;1;1;0;0;300;900;0;12;1212;0;252
670;1;50;2;1;1;3;1;0;170;1000;28;14;1212;1;280
671;3;42;1;1;1;2;1;0;280;900;19;14;1213;0;252
672;3;18;1;1;0;15;1;1;360;830;10;13;1213;0;232
673;5;50;1;1;0;4;1;0;100;1100;0;14;1214;1;308
674;5;40;1;1;0;1;0;0;50;1100;50;14;1214;1;308
675;2;73;3;1;1;4;1;0;308;850;46;11;1215;0;238
676;3;40;1;1;0;3;1;0;250;930;21;14;1215;1;260
677;3;50;2;1;1;3;1;0;268;900;33;14;1215;0;252
678;2;73;3;1;1;4;1;0;308;850;46;11;1215;0;238
679;3;42;1;1;0;3;1;1;150;1050;0;16;1216;1;294
680;5;46;2;1;0;5;1;0;0;1200;0;16;1216;1;336
681;5;15;1;1;0;0;0;0;0;1200;0;16;1216;1;336
682;2;55;2;1;1;1;1;0;270;900;34;12;1216;0;252
683;5;50;1;1;1;0;0;0;200;1000;0;16;1216;1;280
684;5;80;1;1;1;2;0;0;0;1200;0;16;1216;1;336
685;5;19;1;1;0;0;0;0;0;1200;0;16;1216;1;336
686;5;45;1;1;1;0;0;0;405;800;0;11;1216;0;224
687;5;48;2;1;0;2;1;0;0;1200;0;16;1216;1;336
688;1;67;3;1;1;3;1;0;235;900;70;12;1217;1;252
689;2;70;2;1;0;2;1;0;470;700;39;9;1218;0;196
690;2;53;1;1;1;3;1;0;588;550;73;7;1218;0;154
691;3;44;1;1;1;2;1;0;0;1200;0;18;1218;1;336
692;5;50;1;1;0;0;0;0;0;1150;50;18;1218;1;322
693;4;60;2;1;0;0;0;0;0;1200;0;19;1219;1;336
694;5;50;2;1;0;0;0;0;0;1200;0;19;1219;1;336
695;4;70;1;2;0;0;0;0;0;1200;0;19;1219;1;336
696;1;60;2;1;1;0;0;0;0;1150;50;19;1219;1;322
697;4;70;1;2;0;0;0;0;0;1200;0;19;1219;1;336
698;5;40;1;1;1;0;1;0;0;1200;0;19;1219;1;336
699;2;150;1;2;0;0;1;0;0;1200;0;19;1219;1;336
700;5;30;1;1;0;0;0;0;0;1200;0;19;1219;1;336
701;1;60;2;1;0;0;0;0;0;1150;50;19;1219;1;322
702;2;80;2;1;0;0;1;0;0;1200;0;19;1219;1;336
703;1;45;1;1;0;10;1;0;300;800;108;11;1219;0;224
704;5;50;1;1;0;0;0;0;0;1200;0;19;1219;1;336
705;5;30;1;1;0;0;0;0;0;1200;0;19;1219;1;336
706;5;45;1;1;0;0;0;0;0;1200;0;19;1219;1;336
707;5;50;1;1;0;0;1;0;0;1200;0;19;1219;1;336
708;2;57;2;1;0;2;1;0;378;800;31;11;1220;0;224
709;5;80;1;1;0;0;1;0;0;1200;1;19;1220;1;336
710;1;100;2;1;0;2;0;0;50;1096;59;15;1220;1;307
711;3;33;1;1;0;1;1;0;220;900;90;12;1222;1;252
712;1;23;1;1;0;2;0;0;210;950;50;13;1223;1;266
713;3;49;1;1;0;1;0;0;600;600;15;9;1224;0;168
714;2;42;2;1;1;4;1;0;191;1020;0;13;1224;1;286
715;1;46;2;1;1;2;1;0;300;850;62;12;1224;0;238
716;2;25;1;1;0;3;0;0;200;1020;0;4;1224;1;286
717;2;44;2;1;1;3;1;0;192;1020;0;13;1225;1;286
718;4;30;1;1;0;8;1;0;390;800;25;11;1226;0;224
719;1;65;3;1;1;3;0;0;245;900;69;12;1226;1;252
720;5;70;2;1;0;0;0;0;0;1150;59;18;1227;1;322
721;5;90;1;1;0;0;0;0;0;1150;59;18;1227;1;322
722;3;67;1;1;1;3;1;0;350;840;25;13;1228;0;235
723;3;60;2;1;1;4;1;0;150;1000;63;15;1228;1;280
724;1;50;2;1;1;2;1;0;250;900;69;12;1231;1;252
725;3;50;1;1;0;6;1;0;400;800;20;12;1232;0;224
726;1;52;2;1;1;3;1;0;300;860;61;12;1233;0;241
727;3;60;1;1;0;2;0;0;300;920;0;14;1234;0;258
728;2;55;1;1;1;7;1;0;480;700;45;9;1234;0;196
729;4;120;3;1;1;0;1;0;0;1150;67;18;1235;1;322
730;3;46;1;1;0;6;1;0;345;850;27;13;1235;0;238
731;2;49;2;1;1;5;1;0;273;950;0;13;1236;0;266
732;1;65;2;1;1;8;1;0;409;800;17;11;1237;0;224
733;3;63;2;1;0;2;1;0;180;1000;42;15;1237;1;280
734;4;40;1;1;0;0;1;0;0;1200;20;19;1239;1;336
735;1;66;2;1;1;3;1;0;200;1000;25;14;1239;1;280
736;1;49;2;1;1;4;1;0;225;1000;0;14;1239;1;280
737;1;66;2;1;1;3;1;0;200;1000;25;14;1239;1;280
738;3;39;1;1;0;7;1;0;350;850;27;13;1240;0;238
739;4;60;1;2;1;3;1;0;400;750;80;10;1240;0;210
740;5;60;2;1;0;0;0;0;0;1222;0;19;1241;1;342
741;1;80;2;1;0;2;1;0;0;1150;75;16;1241;1;322
742;5;100;2;1;0;0;1;0;0;1100;125;17;1242;1;308
743;3;82;3;1;2;3;1;0;400;800;30;12;1242;0;224
744;5;52;2;1;0;1;1;0;199;1000;30;13;1242;1;280
745;5;80;1;1;1;0;1;0;0;1150;75;18;1243;1;322
746;2;150;2;2;1;0;1;0;0;1060;167;16;1243;1;297
747;1;70;3;1;2;2;1;0;230;1000;0;14;1244;1;280
748;5;25;1;1;0;0;1;0;0;1200;25;19;1244;1;336
749;2;53;1;1;1;8;0;0;550;650;36;9;1245;0;182
750;1;45;1;1;0;0;1;0;0;1100;127;19;1246;1;308
751;5;35;1;1;0;1;0;0;0;1230;0;16;1246;1;344
752;5;44;1;1;0;1;0;0;0;1200;30;16;1246;1;336
753;1;62;2;1;1;3;1;0;100;1050;84;14;1248;1;294
754;1;62;2;1;1;2;1;0;100;1050;84;14;1248;1;294
755;1;62;2;1;1;2;1;0;100;1050;84;14;1248;1;294
756;1;62;2;1;1;3;1;0;100;1050;84;14;1248;1;294
757;5;52;2;1;0;1;0;0;50;1150;34;15;1249;1;322
758;5;25;1;1;0;1;0;0;0;1200;35;16;1251;1;336
759;2;51;2;1;1;1;0;0;390;800;50;11;1251;0;224
760;5;25;1;1;0;1;0;0;0;1200;35;16;1251;1;336
761;5;25;1;1;0;1;0;0;0;1200;35;16;1251;1;336
762;2;51;1;1;0;3;1;0;486;740;15;10;1251;0;207
763;5;25;1;1;0;1;0;0;0;1200;35;16;1251;1;336
764;5;22;1;1;0;1;0;1;300;900;40;12;1252;0;252
765;5;70;1;1;0;0;1;0;0;1200;34;19;1253;1;336
766;1;19;1;1;0;1;0;0;0;1200;37;16;1253;1;336
767;5;65;2;1;0;0;1;0;0;1200;34;19;1253;1;336
768;1;96;3;1;1;0;0;0;0;1200;34;20;1254;1;336
769;1;60;2;1;1;1;1;1;200;1040;0;14;1254;1;291
770;3;43;1;1;1;4;1;0;360;800;82;12;1254;0;224
771;3;96;2;1;0;2;0;0;200;1000;40;15;1255;1;280
772;2;48;1;1;0;13;1;0;250;950;42;13;1255;1;266
773;2;55;2;1;1;2;1;0;453;749;44;10;1256;0;210
774;1;52;2;2;1;4;1;0;285;900;59;12;1256;0;252
775;5;60;2;1;0;0;1;0;0;1200;38;19;1257;1;336
776;2;44;2;1;1;2;1;0;244;1000;0;13;1257;1;280
777;2;44;2;1;1;2;1;0;244;1000;0;13;1257;1;280
778;5;19;1;1;0;0;0;0;0;1200;41;16;1257;1;336
779;5;19;1;1;0;0;0;0;0;1200;41;16;1257;1;336
780;5;19;1;1;0;0;0;0;0;1200;41;16;1257;1;336
781;1;70;2;1;0;1;1;0;0;1200;42;16;1258;1;336
782;4;50;2;1;0;0;1;0;0;1170;70;18;1258;1;328
783;2;46;2;1;1;5;1;0;380;850;18;11;1259;0;238
784;1;65;2;1;1;5;1;0;320;900;27;12;1259;0;252
785;2;97;1;1;0;12;1;0;468;720;61;10;1259;0;202
786;5;90;2;1;0;0;1;0;0;1199;42;19;1260;1;336
787;5;50;2;1;0;0;1;0;0;1200;42;19;1261;1;336
788;4;20;1;1;0;3;1;0;395;850;5;11;1261;0;238
789;4;40;1;1;0;2;1;0;350;900;0;12;1262;0;252
790;2;58;2;1;1;3;1;0;289;950;11;13;1263;0;266
791;3;42;1;1;0;1;1;1;360;890;0;13;1263;0;249
792;5;60;2;1;0;0;0;0;0;1200;44;19;1263;1;336
793;2;45;2;1;0;2;0;0;250;1000;0;13;1263;1;280
794;3;60;2;1;0;2;1;0;300;950;0;14;1264;0;266
795;1;55;2;1;1;1;1;0;200;1050;0;14;1264;1;294
796;5;25;1;1;0;0;1;0;20;1200;25;19;1264;1;336
797;5;25;1;1;0;0;1;0;20;1200;25;19;1264;1;336
798;5;30;1;1;0;1;1;0;50;1150;50;15;1265;1;322
799;5;70;1;1;0;0;0;0;0;1086;163;17;1266;1;304
800;2;62;2;1;0;2;1;0;430;800;25;11;1266;0;224
801;5;56;1;1;0;0;0;0;0;1200;48;19;1267;1;336
802;2;35;1;1;1;13;1;0;475;750;32;10;1267;0;210
803;3;49;1;1;0;4;1;0;330;900;24;14;1268;0;252
804;2;60;2;1;1;3;1;0;450;790;17;11;1268;0;221
805;1;57;3;1;1;4;1;0;300;900;56;12;1268;0;252
806;5;60;1;1;1;0;1;0;0;1250;0;19;1269;1;350
807;5;62;2;2;0;0;1;1;0;1250;0;19;1269;1;350
808;3;50;1;1;0;2;1;1;300;930;25;14;1269;0;260
809;2;57;2;1;1;3;0;0;343;850;67;11;1271;0;238
810;4;35;1;1;0;12;1;0;350;850;60;11;1271;0;238
811;2;60;2;1;1;1;0;0;430;815;20;6;1271;0;228
812;4;40;1;1;0;2;1;0;370;830;60;11;1271;0;232
813;5;30;1;1;0;3;0;0;340;920;0;12;1272;0;258
814;3;80;3;1;0;0;0;0;0;1250;0;23;1273;1;350
815;3;61;2;1;0;2;1;0;380;850;30;13;1273;0;238
816;3;60;2;1;1;2;1;0;310;950;0;14;1274;0;266
817;3;62;2;1;0;4;1;0;282;940;38;14;1274;0;263
818;2;46;2;1;1;3;1;0;250;970;42;13;1275;1;272
819;5;16;1;1;0;1;0;0;0;1200;59;16;1275;1;336
820;1;55;2;1;2;7;1;0;160;1100;0;15;1275;1;308
821;2;46;1;1;0;6;1;0;399;850;15;11;1275;0;238
822;2;46;2;1;1;3;1;0;250;970;42;13;1275;1;272
823;2;50;2;1;1;7;1;0;270;950;43;13;1276;0;266
824;5;18;1;1;0;1;0;0;0;1260;0;16;1276;1;353
825;1;63;3;1;1;3;1;0;200;1000;65;14;1279;1;280
826;2;85;2;1;0;0;1;0;590;680;0;9;1279;0;190
827;2;38;1;1;1;9;1;0;500;740;30;10;1280;0;207
828;1;92;2;1;0;0;1;0;0;1200;60;20;1280;1;336
829;2;38;1;1;1;9;1;0;500;740;30;10;1280;0;207
830;1;30;1;1;0;1;0;0;0;1200;65;16;1281;1;336
831;2;50;2;1;0;2;0;0;386;830;55;11;1282;0;232
832;1;62;3;1;1;2;0;0;260;950;59;13;1282;1;266
833;2;79;2;1;1;3;0;0;245;1000;25;13;1283;1;280
834;1;100;2;1;0;0;1;0;0;1200;63;20;1283;1;336
835;5;75;2;1;0;1;0;0;0;1200;67;16;1283;1;336
836;5;75;2;1;0;1;0;0;0;1200;67;16;1283;1;336
837;1;55;2;2;1;2;1;0;202;1000;67;14;1283;1;280
838;5;58;2;1;1;2;1;0;170;1100;0;14;1284;1;308
839;5;80;2;2;0;0;0;0;0;1100;167;17;1284;1;308
840;2;37;1;1;1;7;0;0;415;825;33;11;1284;0;231
841;2;51;2;1;0;2;1;0;271;980;21;13;1285;1;274
842;2;44;2;1;2;0;1;0;342;908;24;12;1286;0;254
843;5;80;2;1;0;0;1;0;0;1200;67;19;1286;1;336
844;5;40;1;1;0;1;1;0;240;950;84;13;1287;1;266
